Epoch,LR,Train Loss,Global Val Acc,AffectNet Acc,EmoSet-118k Acc,ExpWFormated Acc,FERPlus Acc,MMAFEDB Acc,NHFI Acc,RAF-DB Acc,jaffeFormated Acc
256,0.0006331154273257479,1.0094,82.30,74.32,82.23,78.71,95.86,76.38,72.92,88.68,82.35
257,0.0006306101825694787,1.0196,82.36,74.55,82.21,78.67,95.82,76.52,73.33,88.76,82.35
258,0.000628101494146603,1.0163,82.40,74.81,81.87,78.71,95.86,76.70,73.12,88.60,82.35
259,0.0006255894308340812,0.9953,82.34,74.59,82.01,78.56,95.77,76.69,72.92,88.43,76.47
260,0.0006230740615013976,1.0061,82.36,74.68,81.90,78.71,95.79,76.67,72.50,88.93,76.47
261,0.0006205554551086733,1.0079,82.33,74.90,81.93,78.71,95.79,76.56,72.08,88.68,76.47
262,0.0006180336807047746,1.0040,82.39,75.08,81.95,78.60,95.75,76.71,72.08,88.76,76.47
263,0.000615508807425421,1.0171,82.39,75.17,82.07,78.53,95.86,76.57,72.92,88.68,76.47
264,0.0006129809044912887,1.0124,82.41,74.99,82.01,78.78,95.95,76.59,72.50,88.68,76.47
265,0.0006104500412061135,0.9971,82.45,75.08,82.15,78.74,95.93,76.62,72.50,88.76,76.47
266,0.0006079162869547909,1.0117,82.41,74.94,82.07,78.74,95.95,76.59,72.29,88.68,76.47
267,0.0006053797112014738,0.9998,82.30,74.41,81.79,78.53,95.93,76.61,72.92,88.43,76.47
268,0.0006028403834876674,0.9992,82.40,74.99,81.98,78.42,95.93,76.71,72.50,88.43,76.47
269,0.0006002983734303242,1.0042,82.42,75.39,82.01,78.42,95.95,76.68,72.29,88.26,76.47
270,0.0005977537507199338,0.9966,82.38,75.08,81.84,78.53,95.95,76.68,72.71,88.18,76.47
271,0.000595206585118613,1.0089,82.43,75.52,81.90,78.71,95.95,76.61,72.92,88.26,76.47
272,0.0005926569464581938,0.9926,82.44,75.74,81.84,78.56,95.93,76.67,72.50,88.18,82.35
273,0.0005901049046383077,1.0156,82.48,75.65,81.95,78.56,95.91,76.77,72.71,88.18,82.35
274,0.0005875505296244706,0.9983,82.42,75.21,82.46,78.49,95.91,76.54,72.92,88.02,82.35
275,0.0005849938914461639,1.0019,82.42,75.17,82.43,78.46,95.96,76.49,73.33,88.18,82.35
276,0.0005824350601949143,0.9980,82.49,75.30,82.63,78.35,96.02,76.61,72.92,88.18,82.35
277,0.0005798741060223737,1.0116,82.49,75.61,82.77,78.60,95.91,76.42,72.50,88.43,82.35
278,0.0005773110991383938,1.0028,82.48,75.65,82.66,78.60,95.89,76.47,72.29,88.43,82.35
279,0.0005747461098091034,0.9959,82.53,75.34,82.74,78.64,95.93,76.65,72.29,88.10,82.35
280,0.0005721792083549808,0.9894,82.53,75.48,82.63,78.60,95.96,76.65,72.08,88.26,82.35
281,0.0005696104651489256,1.0092,82.53,75.65,82.74,78.49,96.03,76.53,72.71,88.18,82.35
282,0.0005670399506143306,1.0061,82.50,75.79,82.80,78.53,96.07,76.35,72.92,88.10,82.35
283,0.0005644677352231503,1.0017,82.56,75.48,82.80,78.74,96.02,76.57,72.92,88.10,82.35
284,0.000561893889493969,0.9947,82.58,75.56,82.68,78.81,96.00,76.60,72.92,88.43,76.47
285,0.0005593184839900675,0.9949,82.52,75.25,82.54,78.74,96.00,76.61,72.71,88.26,82.35
286,0.0005567415893174886,0.9969,82.48,75.03,82.32,78.53,96.00,76.71,72.92,88.26,82.35
287,0.0005541632761231014,0.9932,82.43,74.81,82.12,78.71,95.91,76.67,72.92,88.43,82.35
288,0.0005515836150926648,0.9862,82.45,74.55,82.21,78.89,95.95,76.70,72.71,88.35,82.35
289,0.0005490026769488887,0.9927,82.45,74.86,81.95,78.49,95.98,76.85,72.71,88.18,82.35
290,0.0005464205324494962,1.0005,82.46,75.17,82.04,78.46,96.02,76.79,72.29,88.10,82.35
291,0.0005438372523852833,0.9982,82.53,75.12,82.12,78.53,96.09,76.82,73.33,88.26,82.35
292,0.0005412529075781777,0.9888,82.52,74.99,82.32,78.46,96.02,76.79,72.92,88.60,82.35
293,0.0005386675688792979,0.9952,82.51,75.17,82.51,78.46,96.05,76.68,72.71,88.35,82.35
294,0.0005360813071670102,0.9996,82.53,75.08,82.57,78.71,96.03,76.67,72.29,88.43,82.35
295,0.0005334941933449859,0.9863,82.53,75.17,82.43,78.64,96.05,76.67,72.71,88.51,82.35
296,0.0005309062983402573,0.9946,82.55,75.17,82.57,78.60,96.12,76.64,72.50,88.51,82.35
297,0.0005283176931012731,0.9983,82.55,75.48,82.43,78.67,96.14,76.63,72.71,88.18,82.35
298,0.0005257284485959539,0.9848,82.47,75.39,82.46,78.35,96.11,76.59,72.29,88.02,82.35
299,0.0005231386358097455,0.9881,82.46,75.34,82.43,78.35,96.11,76.60,72.71,87.77,82.35
300,0.0005205483257436734,0.9895,82.49,75.39,82.51,78.60,96.09,76.57,72.50,87.69,82.35
301,0.0005179575894123972,0.9845,82.50,75.17,82.66,78.81,96.07,76.55,72.50,87.77,82.35
302,0.0005153664978422617,0.9733,82.54,75.17,82.77,78.85,96.00,76.63,73.12,87.69,82.35
303,0.0005127751220693513,0.9920,82.55,75.34,82.71,78.78,96.03,76.62,72.92,87.77,82.35
304,0.0005101835331375417,0.9756,82.53,74.99,83.05,78.60,96.07,76.56,72.71,87.85,82.35
305,0.0005075918020965526,0.9794,82.55,74.90,83.08,78.39,96.11,76.60,73.33,88.10,82.35
306,0.000505,0.9821,82.58,75.25,83.08,78.28,96.14,76.63,73.75,87.77,82.35
307,0.0005024081979034474,0.9794,82.56,75.52,82.94,78.35,96.12,76.55,73.54,87.93,82.35
308,0.0004998164668624583,0.9825,82.49,75.39,82.91,78.10,96.14,76.40,74.17,88.18,82.35
309,0.0004972248779306489,0.9687,82.55,75.12,83.05,78.31,96.11,76.48,74.17,88.43,82.35
310,0.0004946335021577384,0.9864,82.54,75.08,83.02,78.39,96.09,76.44,74.58,88.51,82.35
311,0.0004920424105876028,0.9731,82.60,74.99,83.10,78.35,96.02,76.64,74.58,88.51,82.35
312,0.0004894516742563265,0.9829,82.49,75.08,82.85,78.35,96.02,76.46,74.58,88.26,82.35
313,0.0004868613641902547,0.9734,82.53,75.08,82.80,78.49,96.03,76.55,74.38,88.18,82.35
314,0.0004842715514040462,0.9760,82.61,75.21,82.99,78.46,96.05,76.67,74.17,88.35,82.35
315,0.00048168230689872696,0.9783,82.57,74.94,82.94,78.56,96.16,76.45,74.58,88.76,82.35
316,0.00047909370165974283,0.9721,82.64,74.81,83.02,78.56,96.19,76.67,74.58,88.60,82.35
317,0.0004765058066550143,0.9735,82.62,75.12,83.05,78.53,96.14,76.55,74.79,88.51,82.35
318,0.00047391869283299,0.9611,82.71,75.21,83.16,78.64,96.11,76.77,74.38,88.43,82.35
319,0.00047133243112070227,0.9688,82.71,74.90,83.05,78.67,96.09,76.85,74.58,88.60,88.24
320,0.00046874709242182246,0.9807,82.62,74.68,83.16,78.81,96.16,76.59,74.17,88.26,88.24
321,0.0004661627476147168,0.9758,82.64,74.55,83.24,78.60,96.16,76.72,73.96,88.26,88.24
322,0.00046357946755050383,0.9600,82.65,74.59,83.02,78.71,96.18,76.82,73.96,88.02,82.35
323,0.0004609973230511115,0.9741,82.63,74.99,82.82,78.60,96.16,76.77,73.96,88.18,82.35
324,0.00045841638490733545,0.9693,82.60,75.17,82.99,78.42,96.09,76.71,73.12,88.02,88.24
325,0.00045583672387689873,0.9755,82.54,75.03,83.05,78.24,96.07,76.64,73.33,87.93,88.24
326,0.00045325841068251166,0.9714,82.59,75.34,82.99,78.49,96.14,76.55,73.33,88.18,88.24
327,0.0004506815160099326,0.9646,82.56,75.43,82.94,78.46,96.07,76.48,73.75,88.26,88.24
328,0.0004481061105060311,0.9610,82.62,75.70,82.68,78.56,96.07,76.70,73.33,88.26,88.24
329,0.0004455322647768498,0.9635,82.63,75.70,82.49,78.46,96.02,76.84,73.12,88.60,82.35
330,0.0004429600493856695,0.9676,82.57,75.39,82.40,78.35,96.05,76.76,73.33,88.76,82.35
331,0.00044038953485107463,0.9755,82.51,75.39,82.46,78.28,96.03,76.61,72.92,88.84,88.24
332,0.0004378207916450194,0.9535,82.50,75.43,82.51,78.39,96.05,76.57,72.08,88.68,82.35
333,0.0004352538901908966,0.9605,82.42,75.25,82.32,78.24,96.11,76.49,72.08,88.60,82.35
334,0.0004326889008616064,0.9681,82.56,75.65,82.40,78.56,96.11,76.63,72.50,88.43,88.24
335,0.0004301258939776265,0.9703,82.64,75.56,82.57,78.60,96.18,76.74,72.92,88.60,88.24
336,0.0004275649398050859,0.9635,82.57,75.52,82.35,78.53,96.18,76.56,73.12,89.09,88.24
337,0.0004250061085538363,0.9605,82.62,75.43,82.46,78.56,96.14,76.71,73.12,89.09,88.24
338,0.0004224494703755293,0.9569,82.61,75.48,82.68,78.42,96.14,76.65,73.12,88.84,88.24
339,0.00041989509536169233,0.9726,82.67,75.52,82.82,78.64,96.23,76.62,73.33,88.93,82.35
340,0.00041734305354180633,0.9652,82.70,75.39,82.68,78.74,96.27,76.71,73.33,89.01,82.35
341,0.0004147934148813871,0.9578,82.66,75.03,82.40,78.71,96.30,76.76,73.33,89.26,82.35
342,0.0004122462492800663,0.9440,82.62,75.30,82.57,78.39,96.32,76.63,73.54,89.01,82.35
343,0.0004097016265696759,0.9637,82.58,75.25,82.68,78.53,96.30,76.52,73.33,88.68,82.35
344,0.00040715961651233254,0.9580,82.51,75.39,82.49,78.39,96.14,76.55,73.33,88.35,82.35
345,0.0004046202887985264,0.9608,82.62,75.48,82.66,78.39,96.14,76.70,73.54,88.68,82.35
346,0.0004020837130452091,0.9514,82.67,75.52,82.71,78.46,96.14,76.84,73.54,88.43,82.35
347,0.00039954995879388675,0.9570,82.66,75.30,82.74,78.39,96.11,76.91,73.33,88.51,82.35
348,0.0003970190955087115,0.9512,82.71,75.21,82.88,78.53,96.11,76.91,73.75,88.68,82.35
349,0.0003944911925745791,0.9414,82.66,74.81,82.91,78.78,96.05,76.82,73.54,88.76,82.35
350,0.0003919663192952255,0.9527,82.66,75.08,82.71,78.64,96.11,76.90,73.54,88.35,76.47
351,0.0003894445448913268,0.9475,82.60,75.08,82.74,78.78,96.09,76.74,73.33,88.18,76.47
352,0.0003869259384986026,0.9508,82.60,75.21,82.63,78.78,96.09,76.77,72.92,88.02,82.35
353,0.0003844105691659189,0.9462,82.57,75.08,82.74,78.67,96.11,76.77,72.08,87.85,82.35
354,0.00038189850585339697,0.9497,82.58,75.12,82.77,78.49,96.16,76.77,71.88,88.10,82.35
355,0.00037938981743052127,0.9604,82.53,75.08,82.96,78.21,96.16,76.63,71.88,88.18,82.35
356,0.00037688457267425233,0.9631,82.58,75.39,82.88,78.46,96.21,76.60,72.08,88.18,82.35
357,0.00037438284026714046,0.9675,82.53,75.25,82.71,78.46,96.28,76.48,71.67,88.68,82.35
358,0.00037188468879544365,0.9400,82.53,75.30,82.74,78.31,96.28,76.57,71.25,88.43,82.35
359,0.00036939018674724596,0.9512,82.58,75.70,82.68,78.28,96.27,76.62,71.67,88.43,82.35
360,0.00036689940251058146,0.9543,82.58,75.70,82.66,78.31,96.28,76.59,71.67,88.51,82.35
361,0.0003644124043715584,0.9359,82.59,75.61,82.66,78.56,96.30,76.56,71.67,88.43,88.24
362,0.0003619292605124865,0.9550,82.59,75.52,82.74,78.89,96.35,76.40,71.67,88.51,88.24
363,0.0003594500390100096,0.9635,82.61,75.56,82.77,78.60,96.35,76.55,71.67,88.26,88.24
364,0.0003569748078332372,0.9594,82.62,75.65,82.68,78.28,96.39,76.62,71.88,88.68,88.24
365,0.00035450363484188245,0.9502,82.68,75.65,82.80,78.49,96.41,76.67,72.08,88.51,88.24
366,0.0003520365877844011,0.9395,82.75,75.70,82.68,78.74,96.35,76.80,72.50,88.51,94.12
367,0.0003495737342961347,0.9372,82.75,75.48,82.57,78.56,96.32,76.91,73.12,88.93,94.12
368,0.00034711514189745543,0.9494,82.73,75.30,82.43,78.81,96.35,76.90,72.71,88.76,88.24
369,0.00034466087799191604,0.9491,82.62,75.25,82.29,78.60,96.30,76.77,72.71,88.84,82.35
370,0.0003422110098644013,0.9422,82.64,75.21,82.32,78.39,96.28,76.91,72.71,88.76,88.24
371,0.0003397656046792833,0.9262,82.59,75.25,82.46,77.85,96.30,76.84,72.50,89.01,88.24
372,0.0003373247294785808,0.9408,82.64,75.17,82.60,78.17,96.32,76.86,71.88,88.93,88.24
373,0.00033488845118012005,0.9364,82.64,75.03,82.77,78.24,96.34,76.82,71.88,88.76,88.24
374,0.0003324568365757016,0.9385,82.58,75.08,82.63,78.31,96.34,76.68,71.88,88.76,94.12
375,0.0003300299523292677,0.9322,82.54,75.21,82.54,78.31,96.37,76.49,72.29,88.93,94.12
376,0.0003276078649750765,0.9367,82.62,75.30,82.82,78.35,96.34,76.59,72.50,88.76,94.12
377,0.0003251906409158758,0.9372,82.57,75.12,82.66,78.24,96.34,76.59,72.50,88.93,94.12
378,0.00032277834642108455,0.9291,82.58,75.03,82.60,78.21,96.35,76.64,72.71,88.84,94.12
379,0.00032037104762497467,0.9400,82.64,75.21,82.68,78.28,96.37,76.68,73.12,88.84,94.12
380,0.0003179688105248587,0.9420,82.62,75.25,82.74,78.31,96.37,76.62,72.71,88.76,94.12
381,0.0003155717009792806,0.9371,82.55,75.34,82.51,78.31,96.37,76.55,72.29,88.35,100.00
382,0.00031317978470620905,0.9231,82.65,75.39,82.54,78.56,96.46,76.67,72.29,88.51,100.00
383,0.0003107931272812371,0.9287,82.65,75.48,82.07,78.67,96.46,76.78,73.12,88.35,94.12
384,0.0003084117941357836,0.9168,82.69,75.56,82.66,78.60,96.46,76.63,73.12,88.43,94.12
385,0.0003060358505552999,0.9339,82.60,74.99,82.63,78.53,96.43,76.64,72.50,88.43,88.24
386,0.0003036653616774789,0.9154,82.56,74.72,82.71,78.53,96.39,76.60,72.08,88.60,88.24
387,0.0003013003924904713,0.9321,82.56,74.59,82.51,78.71,96.44,76.63,71.67,88.60,88.24
388,0.0002989410078311015,0.9320,82.63,75.08,82.74,78.35,96.37,76.83,71.25,88.43,88.24
389,0.0002965872723830922,0.9202,82.69,75.03,82.77,78.49,96.43,76.84,71.67,88.76,88.24
390,0.0002942392506752891,0.9326,82.77,74.94,82.94,78.56,96.44,76.96,71.88,89.01,88.24
391,0.0002918970070798938,0.9328,82.75,74.81,82.96,78.46,96.53,76.92,71.46,88.93,88.24
392,0.00028956060581069795,0.9255,82.77,75.08,82.71,78.49,96.53,76.98,71.88,89.01,88.24
393,0.000287230110921322,0.9187,82.72,75.12,82.60,78.67,96.51,76.85,71.04,89.01,88.24
394,0.00028490558630346103,0.9155,82.74,75.17,82.77,78.28,96.50,76.96,71.46,89.01,88.24
395,0.0002825870956851313,0.9289,82.77,75.25,82.94,78.56,96.50,76.85,71.46,88.93,88.24
396,0.0002802747026289244,0.9171,82.68,75.08,82.71,78.49,96.44,76.78,72.08,88.84,88.24
397,0.00027796847053026413,0.9262,82.69,75.03,82.63,78.64,96.48,76.82,71.88,88.68,88.24
398,0.00027566846261566856,0.9311,82.68,75.08,82.49,78.53,96.48,76.84,71.67,88.93,94.12
399,0.0002733747419410163,0.9131,82.77,74.99,82.60,78.85,96.48,76.93,72.08,89.01,94.12
400,0.00027108737138981836,0.9088,82.75,74.99,82.66,78.64,96.53,76.90,72.50,88.76,94.12
401,0.00026880641367149383,0.9194,82.81,75.25,82.68,78.71,96.50,76.92,73.54,88.76,94.12
402,0.0002665319313196509,0.9052,82.79,75.21,82.82,78.42,96.43,76.93,73.12,89.17,94.12
403,0.00026426398669037224,0.9086,82.83,75.25,83.08,78.42,96.50,76.89,73.12,89.17,94.12
404,0.0002620026419605053,0.9135,82.72,75.17,82.99,78.10,96.48,76.75,73.54,89.01,94.12
405,0.00025974795912595846,0.9055,82.70,74.99,82.85,78.21,96.41,76.80,73.54,89.01,88.24
406,0.0002574999999999999,0.9061,82.75,75.21,83.02,77.96,96.39,76.94,73.54,88.76,88.24
407,0.00025525882621156554,0.9115,82.73,75.12,82.94,77.99,96.39,76.98,73.54,88.51,88.24
408,0.0002530244992035662,0.9195,82.81,75.30,82.94,78.06,96.44,76.99,74.38,89.01,88.24
409,0.00025079708023120593,0.9208,82.80,74.90,82.88,78.10,96.50,77.08,73.96,88.93,88.24
410,0.0002485766303603006,0.9140,82.79,75.12,82.94,78.17,96.43,77.00,73.12,89.09,88.24
411,0.0002463632104656054,0.9091,82.81,75.12,82.88,78.24,96.43,77.11,73.12,88.76,88.24
412,0.0002441568812291446,0.9092,82.78,75.08,83.02,78.31,96.46,76.94,72.71,88.84,88.24
413,0.0002419577031385489,0.9044,82.80,74.72,83.16,78.39,96.50,76.98,72.92,88.84,88.24
414,0.00023976573648539675,0.8914,82.82,74.77,83.02,78.31,96.48,77.11,73.12,88.76,88.24
415,0.00023758104136356077,0.8985,82.78,74.68,83.13,78.31,96.44,77.01,73.33,88.68,88.24
416,0.00023540367766756176,0.9190,82.79,74.99,83.02,78.14,96.44,77.02,73.96,88.68,82.35
417,0.0002332337050909247,0.9028,82.82,75.12,82.88,78.14,96.55,77.02,74.17,88.84,82.35
418,0.00023107118312454473,0.9052,82.84,75.34,82.74,78.17,96.59,77.05,73.96,88.93,82.35
419,0.0002289161710550534,0.9157,82.77,74.90,82.85,78.53,96.50,76.90,73.96,88.68,82.35
420,0.00022676872796319547,0.9024,82.81,75.43,82.91,78.49,96.46,76.85,73.96,88.84,88.24
421,0.00022462891272220786,0.9122,82.83,75.25,83.02,78.56,96.46,76.93,73.33,88.84,88.24
422,0.00022249678399620637,0.9041,82.83,75.08,83.24,78.39,96.53,76.89,73.54,88.76,88.24
423,0.0002203724002385771,0.8982,82.85,74.86,83.16,78.49,96.57,76.98,73.96,88.60,88.24
424,0.00021825581969037392,0.9016,82.87,75.08,83.16,78.64,96.59,76.93,73.33,88.84,88.24
425,0.0002161471003787219,0.8898,82.86,74.81,83.38,78.46,96.57,76.92,73.33,88.93,88.24
426,0.00021404630011522585,0.8926,82.79,74.86,83.30,78.67,96.53,76.72,73.33,88.93,82.35
427,0.00021195347649438631,0.8917,82.79,74.90,83.13,78.53,96.57,76.78,73.54,88.84,88.24
428,0.00020986868689202011,0.9125,82.75,74.99,83.10,78.49,96.62,76.67,73.33,88.76,88.24
429,0.00020779198846368748,0.8933,82.73,74.77,83.10,78.49,96.66,76.68,73.12,88.60,88.24
430,0.00020572343814312445,0.8821,82.66,75.08,82.74,78.35,96.62,76.61,72.92,88.84,88.24
431,0.00020366309264068343,0.9034,82.58,74.94,82.37,78.49,96.62,76.46,73.12,89.01,88.24
432,0.00020161100844177674,0.8948,82.64,74.72,82.74,78.35,96.60,76.62,73.12,89.01,88.24
433,0.0001995672418053293,0.9045,82.76,74.63,82.68,78.67,96.69,76.83,73.33,88.93,88.24
434,0.0001975318487622364,0.8820,82.73,74.90,82.66,78.60,96.67,76.71,73.12,89.09,94.12
435,0.00019550488511382592,0.9129,82.74,74.81,82.74,78.78,96.75,76.59,73.33,89.34,88.24
436,0.00019348640643033054,0.8837,82.80,74.63,82.94,78.64,96.69,76.78,73.54,89.42,88.24
437,0.00019147646804936272,0.8920,82.82,74.55,83.08,78.60,96.80,76.75,73.75,89.17,88.24
438,0.00018947512507439858,0.9037,82.82,74.81,82.80,78.35,96.78,76.89,74.17,89.01,88.24
439,0.00018748243237326685,0.8989,82.75,74.72,82.85,78.42,96.80,76.69,74.17,88.93,88.24
440,0.00018549844457664455,0.9078,82.81,75.03,82.94,78.53,96.87,76.67,73.33,89.17,88.24
441,0.00018352321607655915,0.8889,82.77,75.17,82.82,78.42,96.87,76.60,73.75,89.01,88.24
442,0.00018155680102489795,0.8835,82.89,75.17,83.10,78.53,96.91,76.72,73.75,89.26,88.24
443,0.0001795992533319227,0.9145,82.90,75.34,83.02,78.60,96.82,76.83,73.75,88.93,88.24
444,0.00017765062666479222,0.8871,82.84,75.03,83.19,78.60,96.73,76.74,73.54,89.01,88.24
445,0.00017571097444609143,0.8784,82.90,75.12,83.22,78.42,96.76,76.92,72.71,89.17,94.12
446,0.00017378034985236518,0.8901,82.92,75.03,83.30,78.53,96.80,76.89,72.71,89.17,94.12
447,0.00017185880581266233,0.8840,82.87,75.03,83.22,78.64,96.80,76.83,71.88,89.01,94.12
448,0.00016994639500708298,0.8892,82.86,75.03,82.96,78.71,96.80,76.82,72.08,89.34,88.24
449,0.00016804316986533568,0.8830,82.93,75.39,82.82,78.89,96.78,76.91,72.50,89.50,88.24
450,0.00016614918256529907,0.8763,82.89,75.21,82.88,78.60,96.76,76.94,72.08,89.50,88.24
451,0.00016426448503159186,0.8787,82.88,74.90,83.02,78.89,96.76,76.82,72.50,89.34,94.12
452,0.00016238912893414868,0.8694,82.89,75.21,82.91,78.96,96.76,76.85,72.29,89.09,88.24
453,0.0001605231656868046,0.8746,82.95,75.03,83.02,78.99,96.83,76.97,72.29,89.17,88.24
454,0.00015866664644588406,0.8697,82.99,75.08,83.02,78.74,96.85,77.07,72.92,89.26,88.24
455,0.00015681962210880047,0.8766,82.95,74.59,82.85,78.74,96.87,77.09,73.33,89.42,88.24
456,0.000154982143312659,0.8708,82.86,74.55,82.66,78.67,96.83,76.99,73.96,89.09,88.24
457,0.00015315426043286873,0.8822,82.87,74.86,82.54,78.92,96.87,76.91,73.96,89.01,82.35
458,0.00015133602358176245,0.8632,82.83,74.68,82.63,78.92,96.85,76.82,74.17,88.84,88.24
459,0.0001495274826072216,0.8594,82.78,74.46,82.60,78.92,96.87,76.75,73.75,89.01,88.24
460,0.00014772868709131073,0.8623,82.79,74.19,82.77,78.81,96.94,76.74,73.96,89.01,88.24
461,0.00014593968634891763,0.8569,82.94,74.68,82.96,78.85,96.91,76.96,74.38,88.93,94.12
462,0.0001441605294264014,0.8763,82.96,74.90,82.91,78.71,96.91,77.01,73.75,89.17,94.12
463,0.00014239126510024757,0.8780,82.90,74.81,82.94,78.81,96.83,76.91,73.54,89.01,94.12
464,0.00014063194187573168,0.8841,82.97,75.08,83.02,78.78,96.85,76.99,73.12,89.34,94.12
465,0.00013888260798558815,0.8676,83.03,75.12,83.08,78.67,96.87,77.14,73.75,89.09,94.12
466,0.0001371433113886898,0.8695,82.99,75.25,82.80,78.56,96.87,77.17,73.33,89.01,94.12
467,0.00013541409976873132,0.8640,83.04,74.99,82.94,78.67,96.89,77.30,72.92,89.09,94.12
468,0.0001336950205329225,0.8488,82.97,74.68,82.91,78.39,96.87,77.23,73.33,89.26,94.12
469,0.00013198612081068934,0.8622,82.91,74.68,82.80,78.31,96.85,77.17,73.75,88.93,94.12
470,0.00013028744745238063,0.8563,82.92,74.86,82.63,78.28,96.85,77.20,73.75,89.17,94.12
471,0.0001285990470279847,0.8772,82.88,74.77,82.46,78.42,96.83,77.12,73.54,89.42,94.12
472,0.00012692096582585209,0.8658,82.91,74.81,82.63,78.46,96.87,77.09,73.75,89.42,94.12
473,0.0001252532498514268,0.8650,82.88,74.90,82.80,78.21,96.96,77.00,73.54,89.01,94.12
474,0.00012359594482598438,0.8613,82.90,74.46,82.85,78.53,96.96,77.06,73.12,89.01,94.12
475,0.00012194909618537947,0.8517,82.85,74.06,82.74,78.42,96.96,77.09,73.54,88.93,94.12
476,0.0001203127490787994,0.8575,82.84,73.97,82.60,78.46,96.94,77.13,73.12,89.17,94.12
477,0.00011868694836752674,0.8699,82.85,74.19,82.80,78.49,96.87,77.11,73.33,88.84,94.12
478,0.00011707173862370933,0.8635,82.82,74.37,82.63,78.49,96.92,76.97,73.75,88.84,94.12
479,0.00011546716412913807,0.8634,82.81,74.32,82.71,78.67,96.98,76.83,74.17,88.76,94.12
480,0.00011387326887403335,0.8776,82.85,74.37,82.82,78.46,97.05,76.97,73.75,88.51,94.12
481,0.00011229009655583853,0.8607,82.88,74.24,82.80,78.46,97.05,77.16,72.92,88.43,94.12
482,0.00011071769057802284,0.8463,82.93,74.50,82.96,78.60,97.00,77.09,73.33,88.60,94.12
483,0.00010915609404889016,0.8670,82.91,74.24,82.88,78.64,96.98,77.15,73.12,88.68,88.24
484,0.0001076053497803984,0.8567,82.87,74.59,82.88,78.64,96.92,77.02,73.12,88.43,88.24
485,0.00010606550028698475,0.8471,82.95,74.50,83.05,78.78,96.98,77.13,72.71,88.43,88.24
486,0.00010453658778440107,0.8494,82.93,74.59,83.05,78.74,97.00,77.04,72.92,88.51,88.24
487,0.00010301865418855589,0.8625,82.97,74.46,83.10,78.96,97.03,77.06,72.71,88.68,88.24
488,0.00010151174111436561,0.8428,82.98,74.50,83.08,79.14,97.07,76.98,72.92,88.76,88.24
489,0.00010001588987461347,0.8500,82.97,74.37,83.10,79.21,97.05,77.01,72.92,88.43,88.24
490,9.85311414788165e-05,0.8513,83.06,74.50,83.19,79.28,97.08,77.20,72.50,88.35,88.24
491,9.705753663210234e-05,0.8385,83.05,74.32,83.36,79.14,97.05,77.16,72.71,88.51,88.24
492,9.559511573409183e-05,0.8483,83.10,74.41,83.44,78.99,96.98,77.27,72.92,89.09,88.24
493,9.414391887779313e-05,0.8339,83.07,74.46,83.36,78.92,97.01,77.28,72.29,88.76,88.24
494,9.270398584850079e-05,0.8533,83.06,74.41,83.36,79.10,97.05,77.09,72.92,89.09,88.24
495,9.127535612270633e-05,0.8568,83.01,74.37,83.53,78.78,97.01,77.07,72.92,88.76,94.12
496,8.985806886701515e-05,0.8391,83.00,74.28,83.44,78.81,97.00,77.04,73.33,89.01,94.12
497,8.845216293707351e-05,0.8510,82.97,74.32,83.38,78.74,96.92,77.02,73.33,88.93,94.12
498,8.705767687650254e-05,0.8477,83.01,74.06,83.38,79.03,97.03,77.07,73.12,89.01,94.12
499,8.56746489158421e-05,0.8539,82.93,73.88,83.41,78.92,96.98,76.87,73.33,89.34,94.12
500,8.430311697150244e-05,0.8508,82.92,73.75,83.44,78.96,96.94,76.96,72.92,89.09,94.12
501,8.294311864472437e-05,0.8422,82.97,73.97,83.41,78.89,96.94,77.02,73.54,89.01,94.12
502,8.159469122054923e-05,0.8484,82.98,74.24,83.38,78.81,96.94,77.07,72.92,89.01,94.12
503,8.025787166679593e-05,0.8430,82.93,74.24,83.13,78.81,96.98,77.06,72.71,88.68,94.12
504,7.893269663304796e-05,0.8342,82.95,74.15,82.96,78.85,97.00,77.23,72.08,88.60,94.12
505,7.761920244964803e-05,0.8448,82.96,74.28,82.91,78.78,96.98,77.30,72.50,88.35,94.12
506,7.631742512670295e-05,0.8436,82.95,74.19,82.82,78.81,97.00,77.27,72.50,88.51,94.12
507,7.502740035309541e-05,0.8192,83.00,74.19,82.94,78.92,97.00,77.36,72.92,88.35,88.24
508,7.374916349550616e-05,0.8379,83.02,74.28,82.94,78.74,97.03,77.42,72.92,88.43,88.24
509,7.248274959744472e-05,0.8334,83.01,74.24,82.96,78.74,97.07,77.27,72.92,89.01,88.24
510,7.122819337828752e-05,0.8279,82.99,74.24,82.99,78.81,97.07,77.27,72.50,88.60,88.24
511,6.99855292323272e-05,0.8408,82.91,74.46,82.85,78.56,97.03,77.13,72.50,88.76,88.24
512,6.875479122782887e-05,0.8485,82.88,74.50,82.85,78.46,97.05,76.97,73.12,89.01,94.12
513,6.753601310609673e-05,0.8350,82.89,74.41,82.91,78.64,97.05,77.01,72.08,89.01,88.24
514,6.632922828054871e-05,0.8188,82.86,74.50,82.82,78.53,97.01,77.00,72.08,88.84,88.24
515,6.513446983580038e-05,0.8387,82.86,74.24,83.02,78.64,97.07,76.93,72.08,88.93,88.24
516,6.395177052675794e-05,0.8427,82.88,74.10,83.22,78.56,97.07,76.94,72.08,89.01,88.24
